Analyzed file:	D:\пешики\00022.MTS
 Coordinate: [86 x 172 from (139, 204)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [90 x 180 from (523, 135)]
+Object's №: 1
 Coordinate: [86 x 172 from (139, 204)]
Frame №	374 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [86 x 172 from (139, 200)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [86 x 172 from (139, 200)]
Frame №	375 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [95 x 189 from (523, 142)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [95 x 189 from (523, 142)]
Frame №	376 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [97 x 194 from (526, 139)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [97 x 194 from (526, 139)]
Frame №	377 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [97 x 194 from (532, 139)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [97 x 194 from (532, 139)]
Frame №	378 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 209 from (534, 130)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 209 from (534, 130)]
Frame №	379 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [115 x 230 from (531, 129)]
+Object's №: 1
 Coordinate: [73 x 145 from (148, 187)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [115 x 230 from (531, 129)]
+Object's №: 1
 Coordinate: [73 x 145 from (148, 187)]
Frame №	380 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 215 from (538, 132)]
+Object's №: 1
 Coordinate: [72 x 143 from (149, 187)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 215 from (538, 132)]
+Object's №: 1
 Coordinate: [72 x 143 from (149, 187)]
Frame №	381 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [109 x 219 from (533, 136)]
+Object's №: 1
 Coordinate: [118 x 236 from (-15, 198)]
+Object's №: 2
 Coordinate: [72 x 145 from (149, 185)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [109 x 219 from (533, 136)]
+Object's №: 1
 Coordinate: [118 x 236 from (-15, 198)]
+Object's №: 2
 Coordinate: [72 x 145 from (149, 185)]
Frame №	382 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [115 x 230 from (-14, 201)]
+Object's №: 1
 Coordinate: [101 x 201 from (539, 144)]
+Object's №: 2
 Coordinate: [70 x 139 from (11, 289)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [115 x 230 from (-14, 201)]
+Object's №: 1
 Coordinate: [101 x 201 from (539, 144)]
Frame №	383 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [115 x 230 from (-14, 215)]
+Object's №: 1
 Coordinate: [74 x 148 from (148, 176)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [115 x 230 from (-14, 215)]
+Object's №: 1
 Coordinate: [74 x 148 from (148, 176)]
Frame №	384 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [111 x 222 from (-12, 217)]
+Object's №: 1
 Coordinate: [71 x 141 from (150, 176)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [111 x 222 from (-12, 217)]
+Object's №: 1
 Coordinate: [71 x 141 from (150, 176)]
Frame №	385 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [121 x 241 from (-15, 226)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [121 x 241 from (-15, 226)]
Frame №	386 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [124 x 247 from (-20, 224)]
+Object's №: 1
 Coordinate: [69 x 138 from (155, 169)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [124 x 247 from (-20, 224)]
+Object's №: 1
 Coordinate: [69 x 138 from (155, 169)]
Frame №	387 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [119 x 239 from (-18, 228)]
+Object's №: 1
 Coordinate: [69 x 138 from (156, 169)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [119 x 239 from (-18, 228)]
+Object's №: 1
 Coordinate: [69 x 138 from (156, 169)]
Frame №	388 ----------------------
Object's on frame in detect:	4
+Object's №: 0
 Coordinate: [118 x 236 from (544, 154)]
+Object's №: 1
 Coordinate: [115 x 230 from (-16, 241)]
+Object's №: 2
 Coordinate: [90 x 180 from (191, 124)]
+Object's №: 3
 Coordinate: [65 x 130 from (160, 171)]
Object's on frame in detect_filter:	4
+Object's №: 0
 Coordinate: [118 x 236 from (544, 154)]
+Object's №: 1
 Coordinate: [115 x 230 from (-16, 241)]
+Object's №: 2
 Coordinate: [90 x 180 from (191, 124)]
+Object's №: 3
 Coordinate: [65 x 130 from (160, 171)]
Frame №	389 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [111 x 221 from (546, 165)]
+Object's №: 1
 Coordinate: [118 x 236 from (-21, 243)]
+Object's №: 2
 Coordinate: [77 x 153 from (524, -10)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [111 x 221 from (546, 165)]
+Object's №: 1
 Coordinate: [118 x 236 from (-21, 243)]
+Object's №: 2
 Coordinate: [77 x 153 from (524, -10)]
Frame №	390 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [113 x 226 from (-17, 250)]
+Object's №: 1
 Coordinate: [107 x 215 from (549, 173)]
+Object's №: 2
 Coordinate: [74 x 148 from (527, -9)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [113 x 226 from (-17, 250)]
+Object's №: 1
 Coordinate: [107 x 215 from (549, 173)]
+Object's №: 2
 Coordinate: [74 x 148 from (527, -9)]
Frame №	391 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [111 x 223 from (-18, 252)]
+Object's №: 1
 Coordinate: [108 x 216 from (551, 176)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [111 x 223 from (-18, 252)]
+Object's №: 1
 Coordinate: [108 x 216 from (551, 176)]
Frame №	392 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [107 x 214 from (551, 183)]
+Object's №: 1
 Coordinate: [109 x 218 from (-16, 260)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [107 x 214 from (551, 183)]
+Object's №: 1
 Coordinate: [109 x 218 from (-16, 260)]
Frame №	393 ----------------------
Object's on frame in detect:	4
+Object's №: 0
 Coordinate: [108 x 217 from (551, 181)]
+Object's №: 1
 Coordinate: [107 x 213 from (-16, 263)]
+Object's №: 2
 Coordinate: [82 x 164 from (193, 116)]
+Object's №: 3
 Coordinate: [76 x 151 from (156, 151)]
Object's on frame in detect_filter:	4
+Object's №: 0
 Coordinate: [108 x 217 from (551, 181)]
+Object's №: 1
 Coordinate: [107 x 213 from (-16, 263)]
+Object's №: 2
 Coordinate: [82 x 164 from (193, 116)]
+Object's №: 3
 Coordinate: [76 x 151 from (156, 151)]
Frame №	394 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [98 x 197 from (556, 193)]
+Object's №: 1
 Coordinate: [98 x 196 from (-8, 273)]
+Object's №: 2
 Coordinate: [85 x 170 from (34, 317)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [98 x 197 from (556, 193)]
+Object's №: 1
 Coordinate: [98 x 196 from (-8, 273)]
+Object's №: 2
 Coordinate: [85 x 170 from (34, 317)]
Frame №	395 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [103 x 206 from (-10, 273)]
+Object's №: 1
 Coordinate: [99 x 197 from (550, 190)]
+Object's №: 2
 Coordinate: [74 x 147 from (72, 306)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [103 x 206 from (-10, 273)]
+Object's №: 1
 Coordinate: [99 x 197 from (550, 190)]
+Object's №: 2
 Coordinate: [74 x 147 from (72, 306)]
Frame №	396 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [110 x 219 from (-20, 276)]
+Object's №: 1
 Coordinate: [102 x 206 from (545, 185)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [110 x 219 from (-20, 276)]
+Object's №: 1
 Coordinate: [102 x 206 from (545, 185)]
Frame №	397 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	398 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	399 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [78 x 156 from (573, 175)]
+Object's №: 1
 Coordinate: [67 x 134 from (160, 143)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [78 x 156 from (573, 175)]
+Object's №: 1
 Coordinate: [67 x 134 from (160, 143)]
Frame №	400 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [65 x 130 from (160, 138)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [65 x 130 from (160, 138)]
Frame №	401 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [69 x 138 from (159, 133)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [69 x 138 from (159, 133)]
Frame №	402 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [69 x 138 from (159, 133)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [69 x 138 from (159, 133)]
Frame №	403 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [69 x 138 from (159, 133)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [69 x 138 from (159, 133)]
Frame №	404 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [125 x 250 from (62, 227)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [125 x 250 from (62, 227)]
Frame №	405 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [127 x 253 from (63, 221)]
+Object's №: 1
 Coordinate: [82 x 164 from (153, 122)]
+Object's №: 2
 Coordinate: [72 x 145 from (81, 309)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [127 x 253 from (63, 221)]
+Object's №: 1
 Coordinate: [82 x 164 from (153, 122)]
Frame №	406 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [119 x 237 from (65, 230)]
+Object's №: 1
 Coordinate: [71 x 143 from (82, 309)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [119 x 237 from (65, 230)]
Frame №	407 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 209 from (67, 240)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 209 from (67, 240)]
Frame №	408 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [100 x 201 from (71, 240)]
+Object's №: 1
 Coordinate: [78 x 156 from (155, 116)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [100 x 201 from (71, 240)]
+Object's №: 1
 Coordinate: [78 x 156 from (155, 116)]
Frame №	409 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [101 x 203 from (71, 232)]
+Object's №: 1
 Coordinate: [75 x 149 from (156, 123)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [101 x 203 from (71, 232)]
+Object's №: 1
 Coordinate: [75 x 149 from (156, 123)]
Frame №	410 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [92 x 183 from (84, 240)]
+Object's №: 1
 Coordinate: [73 x 145 from (157, 125)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [92 x 183 from (84, 240)]
+Object's №: 1
 Coordinate: [73 x 145 from (157, 125)]
Frame №	411 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [91 x 181 from (77, 235)]
+Object's №: 1
 Coordinate: [78 x 156 from (155, 107)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [91 x 181 from (77, 235)]
+Object's №: 1
 Coordinate: [78 x 156 from (155, 107)]
Frame №	412 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [93 x 185 from (76, 231)]
+Object's №: 1
 Coordinate: [73 x 146 from (157, 108)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [93 x 185 from (76, 231)]
+Object's №: 1
 Coordinate: [73 x 146 from (157, 108)]
Frame №	413 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [95 x 190 from (73, 228)]
+Object's №: 1
 Coordinate: [76 x 151 from (156, 106)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [95 x 190 from (73, 228)]
+Object's №: 1
 Coordinate: [76 x 151 from (156, 106)]
Frame №	414 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [100 x 199 from (68, 219)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [100 x 199 from (68, 219)]
Frame №	415 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [106 x 211 from (68, 212)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [106 x 211 from (68, 212)]
Frame №	416 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [110 x 220 from (68, 207)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [110 x 220 from (68, 207)]
Frame №	417 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [113 x 226 from (66, 199)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [113 x 226 from (66, 199)]
Frame №	418 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [117 x 233 from (65, 192)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [117 x 233 from (65, 192)]
Frame №	419 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [122 x 244 from (63, 183)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [122 x 244 from (63, 183)]
Frame №	420 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [122 x 243 from (64, 179)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [122 x 243 from (64, 179)]
Frame №	421 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [127 x 254 from (62, 167)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [127 x 254 from (62, 167)]
Frame №	422 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [124 x 249 from (63, 172)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [124 x 249 from (63, 172)]
Frame №	423 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [129 x 258 from (63, 162)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [129 x 258 from (63, 162)]
Frame №	424 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [124 x 247 from (65, 162)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [124 x 247 from (65, 162)]
Frame №	425 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [117 x 234 from (69, 164)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [117 x 234 from (69, 164)]
Frame №	426 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [112 x 224 from (71, 170)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [112 x 224 from (71, 170)]
Frame №	427 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [115 x 230 from (70, 163)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [115 x 230 from (70, 163)]
Frame №	428 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [116 x 231 from (68, 160)]
+Object's №: 1
 Coordinate: [103 x 205 from (222, 290)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [116 x 231 from (68, 160)]
+Object's №: 1
 Coordinate: [103 x 205 from (222, 290)]
Frame №	429 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [122 x 244 from (67, 153)]
+Object's №: 1
 Coordinate: [107 x 214 from (220, 283)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [122 x 244 from (67, 153)]
+Object's №: 1
 Coordinate: [107 x 214 from (220, 283)]
Frame №	430 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [120 x 239 from (68, 150)]
+Object's №: 1
 Coordinate: [108 x 216 from (219, 277)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [120 x 239 from (68, 150)]
+Object's №: 1
 Coordinate: [108 x 216 from (219, 277)]
Frame №	431 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [121 x 242 from (68, 147)]
+Object's №: 1
 Coordinate: [109 x 217 from (218, 269)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [121 x 242 from (68, 147)]
+Object's №: 1
 Coordinate: [109 x 217 from (218, 269)]
Frame №	432 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [128 x 256 from (64, 138)]
+Object's №: 1
 Coordinate: [108 x 216 from (221, 264)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [128 x 256 from (64, 138)]
+Object's №: 1
 Coordinate: [108 x 216 from (221, 264)]
Frame №	433 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [127 x 253 from (64, 142)]
+Object's №: 1
 Coordinate: [113 x 226 from (220, 252)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [127 x 253 from (64, 142)]
+Object's №: 1
 Coordinate: [113 x 226 from (220, 252)]
Frame №	434 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [123 x 246 from (65, 144)]
+Object's №: 1
 Coordinate: [112 x 224 from (220, 250)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [123 x 246 from (65, 144)]
+Object's №: 1
 Coordinate: [112 x 224 from (220, 250)]
Frame №	435 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [121 x 242 from (66, 144)]
+Object's №: 1
 Coordinate: [119 x 238 from (219, 242)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [121 x 242 from (66, 144)]
+Object's №: 1
 Coordinate: [119 x 238 from (219, 242)]
Frame №	436 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [129 x 257 from (61, 129)]
+Object's №: 1
 Coordinate: [121 x 241 from (218, 241)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [129 x 257 from (61, 129)]
+Object's №: 1
 Coordinate: [121 x 241 from (218, 241)]
Frame №	437 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [122 x 244 from (68, 136)]
+Object's №: 1
 Coordinate: [114 x 228 from (226, 240)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [122 x 244 from (68, 136)]
+Object's №: 1
 Coordinate: [114 x 228 from (226, 240)]
Frame №	438 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [131 x 261 from (60, 120)]
+Object's №: 1
 Coordinate: [127 x 254 from (221, 221)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [131 x 261 from (60, 120)]
+Object's №: 1
 Coordinate: [127 x 254 from (221, 221)]
Frame №	439 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [127 x 254 from (62, 123)]
+Object's №: 1
 Coordinate: [112 x 223 from (230, 230)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [127 x 254 from (62, 123)]
+Object's №: 1
 Coordinate: [112 x 223 from (230, 230)]
Frame №	440 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [123 x 246 from (65, 127)]
+Object's №: 1
 Coordinate: [121 x 241 from (226, 226)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [123 x 246 from (65, 127)]
+Object's №: 1
 Coordinate: [121 x 241 from (226, 226)]
Frame №	441 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [120 x 239 from (68, 130)]
+Object's №: 1
 Coordinate: [107 x 215 from (234, 221)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [120 x 239 from (68, 130)]
+Object's №: 1
 Coordinate: [107 x 215 from (234, 221)]
Frame №	442 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [127 x 254 from (63, 119)]
+Object's №: 1
 Coordinate: [102 x 203 from (241, 221)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [127 x 254 from (63, 119)]
+Object's №: 1
 Coordinate: [102 x 203 from (241, 221)]
Frame №	443 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [117 x 234 from (68, 126)]
+Object's №: 1
 Coordinate: [100 x 201 from (245, 215)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [117 x 234 from (68, 126)]
+Object's №: 1
 Coordinate: [100 x 201 from (245, 215)]
Frame №	444 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [100 x 199 from (246, 212)]
+Object's №: 1
 Coordinate: [81 x 162 from (95, 156)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [100 x 199 from (246, 212)]
+Object's №: 1
 Coordinate: [81 x 162 from (95, 156)]
Frame №	445 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [98 x 195 from (85, 141)]
+Object's №: 1
 Coordinate: [105 x 211 from (245, 206)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [98 x 195 from (85, 141)]
+Object's №: 1
 Coordinate: [105 x 211 from (245, 206)]
Frame №	446 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 222 from (243, 194)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 222 from (243, 194)]
Frame №	447 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [111 x 222 from (245, 191)]
+Object's №: 1
 Coordinate: [104 x 207 from (82, 130)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [111 x 222 from (245, 191)]
+Object's №: 1
 Coordinate: [104 x 207 from (82, 130)]
Frame №	448 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [113 x 225 from (245, 186)]
+Object's №: 1
 Coordinate: [106 x 212 from (81, 127)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [113 x 225 from (245, 186)]
+Object's №: 1
 Coordinate: [106 x 212 from (81, 127)]
Frame №	449 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [119 x 237 from (244, 182)]
+Object's №: 1
 Coordinate: [101 x 202 from (84, 128)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [119 x 237 from (244, 182)]
+Object's №: 1
 Coordinate: [101 x 202 from (84, 128)]
Frame №	450 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [119 x 238 from (245, 176)]
+Object's №: 1
 Coordinate: [99 x 198 from (86, 130)]
+Object's №: 2
 Coordinate: [66 x 132 from (146, 36)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [119 x 238 from (245, 176)]
+Object's №: 1
 Coordinate: [99 x 198 from (86, 130)]
+Object's №: 2
 Coordinate: [66 x 132 from (146, 36)]
Frame №	451 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [112 x 224 from (249, 177)]
+Object's №: 1
 Coordinate: [104 x 208 from (83, 125)]
+Object's №: 2
 Coordinate: [66 x 132 from (146, 36)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [112 x 224 from (249, 177)]
+Object's №: 1
 Coordinate: [104 x 208 from (83, 125)]
+Object's №: 2
 Coordinate: [66 x 132 from (146, 36)]
Frame №	452 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [110 x 220 from (80, 113)]
+Object's №: 1
 Coordinate: [121 x 242 from (248, 165)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [110 x 220 from (80, 113)]
+Object's №: 1
 Coordinate: [121 x 242 from (248, 165)]
Frame №	453 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [109 x 217 from (82, 113)]
+Object's №: 1
 Coordinate: [104 x 208 from (255, 172)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [109 x 217 from (82, 113)]
+Object's №: 1
 Coordinate: [104 x 208 from (255, 172)]
Frame №	454 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 217 from (81, 110)]
+Object's №: 1
 Coordinate: [93 x 187 from (262, 173)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 217 from (81, 110)]
+Object's №: 1
 Coordinate: [93 x 187 from (262, 173)]
Frame №	455 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [97 x 193 from (262, 166)]
+Object's №: 1
 Coordinate: [97 x 194 from (88, 117)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [97 x 193 from (262, 166)]
+Object's №: 1
 Coordinate: [97 x 194 from (88, 117)]
Frame №	456 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [94 x 188 from (90, 115)]
+Object's №: 1
 Coordinate: [98 x 196 from (260, 160)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [94 x 188 from (90, 115)]
+Object's №: 1
 Coordinate: [98 x 196 from (260, 160)]
Frame №	457 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 199 from (89, 111)]
+Object's №: 1
 Coordinate: [104 x 209 from (258, 151)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 199 from (89, 111)]
+Object's №: 1
 Coordinate: [104 x 209 from (258, 151)]
Frame №	458 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 192 from (91, 108)]
+Object's №: 1
 Coordinate: [107 x 213 from (257, 148)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 192 from (91, 108)]
+Object's №: 1
 Coordinate: [107 x 213 from (257, 148)]
Frame №	459 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [114 x 227 from (255, 140)]
+Object's №: 1
 Coordinate: [92 x 184 from (92, 107)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [114 x 227 from (255, 140)]
+Object's №: 1
 Coordinate: [92 x 184 from (92, 107)]
Frame №	460 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [116 x 232 from (255, 137)]
+Object's №: 1
 Coordinate: [90 x 181 from (93, 108)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [116 x 232 from (255, 137)]
+Object's №: 1
 Coordinate: [90 x 181 from (93, 108)]
Frame №	461 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [118 x 236 from (257, 132)]
+Object's №: 1
 Coordinate: [91 x 181 from (94, 107)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [118 x 236 from (257, 132)]
+Object's №: 1
 Coordinate: [91 x 181 from (94, 107)]
Frame №	462 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [120 x 239 from (256, 126)]
+Object's №: 1
 Coordinate: [95 x 190 from (92, 104)]
Object's on frame in detect_filter:	2
