Analyzed file:	D:\пешики\00022.MTS
+Object's №: 1
 Coordinate: [120 x 239 from (90, 218)]
Frame №	920 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [117 x 234 from (150, 216)]
+Object's №: 1
 Coordinate: [130 x 260 from (81, 218)]
Frame №	921 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [117 x 234 from (149, 218)]
+Object's №: 1
 Coordinate: [126 x 252 from (83, 224)]
Frame №	922 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [117 x 234 from (148, 220)]
+Object's №: 1
 Coordinate: [126 x 251 from (83, 231)]
Frame №	923 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [117 x 234 from (147, 222)]
+Object's №: 1
 Coordinate: [123 x 245 from (82, 240)]
Frame №	924 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [117 x 234 from (146, 224)]
+Object's №: 1
 Coordinate: [116 x 233 from (85, 250)]
+Object's №: 2
 Coordinate: [128 x 255 from (135, 240)]
Frame №	925 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [117 x 234 from (145, 226)]
+Object's №: 1
 Coordinate: [114 x 228 from (87, 255)]
+Object's №: 2
 Coordinate: [123 x 246 from (140, 252)]
Frame №	926 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [117 x 234 from (144, 228)]
+Object's №: 1
 Coordinate: [115 x 231 from (85, 251)]
+Object's №: 2
 Coordinate: [120 x 240 from (141, 258)]
Frame №	927 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [117 x 234 from (143, 230)]
+Object's №: 1
 Coordinate: [117 x 234 from (84, 249)]
+Object's №: 2
 Coordinate: [121 x 241 from (139, 259)]
Frame №	928 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [117 x 234 from (142, 232)]
+Object's №: 1
 Coordinate: [114 x 229 from (83, 256)]
+Object's №: 2
 Coordinate: [121 x 241 from (141, 258)]
Frame №	929 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [117 x 234 from (141, 234)]
+Object's №: 1
 Coordinate: [108 x 216 from (85, 264)]
+Object's №: 2
 Coordinate: [121 x 241 from (139, 259)]
Frame №	930 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [117 x 234 from (140, 236)]
+Object's №: 1
 Coordinate: [107 x 213 from (87, 265)]
+Object's №: 2
 Coordinate: [115 x 230 from (141, 267)]
Frame №	931 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [117 x 234 from (139, 238)]
+Object's №: 1
 Coordinate: [110 x 221 from (85, 266)]
+Object's №: 2
 Coordinate: [114 x 227 from (142, 269)]
Frame №	932 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [109 x 219 from (86, 274)]
+Object's №: 1
 Coordinate: [114 x 227 from (141, 271)]
Frame №	933 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [109 x 219 from (85, 277)]
+Object's №: 1
 Coordinate: [106 x 212 from (145, 286)]
Frame №	934 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [109 x 219 from (84, 280)]
+Object's №: 1
 Coordinate: [106 x 212 from (144, 287)]
Frame №	935 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [109 x 219 from (83, 283)]
+Object's №: 1
 Coordinate: [106 x 212 from (143, 288)]
Frame №	936 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [109 x 219 from (82, 286)]
+Object's №: 1
 Coordinate: [106 x 212 from (142, 289)]
Frame №	937 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [109 x 219 from (81, 289)]
+Object's №: 1
 Coordinate: [106 x 212 from (141, 290)]
Frame №	938 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [109 x 219 from (80, 292)]
+Object's №: 1
 Coordinate: [106 x 212 from (140, 291)]
Frame №	939 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [109 x 219 from (79, 295)]
+Object's №: 1
 Coordinate: [106 x 212 from (139, 292)]
Frame №	940 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [109 x 219 from (78, 298)]
+Object's №: 1
 Coordinate: [106 x 212 from (138, 293)]
Frame №	941 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [109 x 219 from (77, 301)]
+Object's №: 1
 Coordinate: [106 x 212 from (137, 294)]
Frame №	942 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [109 x 219 from (76, 304)]
+Object's №: 1
 Coordinate: [106 x 212 from (136, 295)]
Frame №	943 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [109 x 219 from (75, 307)]
+Object's №: 1
 Coordinate: [106 x 212 from (135, 296)]
Frame №	944 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [109 x 219 from (74, 310)]
+Object's №: 1
 Coordinate: [106 x 212 from (134, 297)]
Frame №	945 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [106 x 212 from (133, 298)]
Frame №	946 ----------------------
Object's on frame in myPersons:	0
Frame №	947 ----------------------
Object's on frame in myPersons:	0
Frame №	948 ----------------------
Object's on frame in myPersons:	0
Frame №	949 ----------------------
Object's on frame in myPersons:	0
Frame №	950 ----------------------
Object's on frame in myPersons:	0
Frame №	951 ----------------------
Object's on frame in myPersons:	0
Frame №	952 ----------------------
Object's on frame in myPersons:	0
Frame №	953 ----------------------
Object's on frame in myPersons:	0
Frame №	954 ----------------------
Object's on frame in myPersons:	0
Frame №	955 ----------------------
Object's on frame in myPersons:	0
Frame №	956 ----------------------
Object's on frame in myPersons:	0
Frame №	957 ----------------------
Object's on frame in myPersons:	0
Frame №	958 ----------------------
Object's on frame in myPersons:	0
Frame №	959 ----------------------
Object's on frame in myPersons:	0
Frame №	960 ----------------------
Object's on frame in myPersons:	0
Frame №	961 ----------------------
Object's on frame in myPersons:	0
Frame №	962 ----------------------
Object's on frame in myPersons:	0
Frame №	963 ----------------------
Object's on frame in myPersons:	0
Frame №	964 ----------------------
Object's on frame in myPersons:	0
Frame №	965 ----------------------
Object's on frame in myPersons:	0
Frame №	966 ----------------------
Object's on frame in myPersons:	0
Frame №	967 ----------------------
Object's on frame in myPersons:	0
Frame №	968 ----------------------
Object's on frame in myPersons:	0
Frame №	969 ----------------------
Object's on frame in myPersons:	0
Frame №	970 ----------------------
Object's on frame in myPersons:	0
Frame №	971 ----------------------
Object's on frame in myPersons:	0
Frame №	972 ----------------------
Object's on frame in myPersons:	0
Frame №	973 ----------------------
Object's on frame in myPersons:	0
Frame №	974 ----------------------
Object's on frame in myPersons:	0
Frame №	975 ----------------------
Object's on frame in myPersons:	0
Frame №	976 ----------------------
Object's on frame in myPersons:	0
Frame №	977 ----------------------
Object's on frame in myPersons:	0
Frame №	978 ----------------------
Object's on frame in myPersons:	0
Frame №	979 ----------------------
Object's on frame in myPersons:	0
Frame №	980 ----------------------
Object's on frame in myPersons:	0
Frame №	981 ----------------------
Object's on frame in myPersons:	0
Frame №	982 ----------------------
Object's on frame in myPersons:	0
Frame №	983 ----------------------
Object's on frame in myPersons:	0
Frame №	984 ----------------------
Object's on frame in myPersons:	0
Frame №	985 ----------------------
Object's on frame in myPersons:	0
Frame №	986 ----------------------
Object's on frame in myPersons:	0
Frame №	987 ----------------------
Object's on frame in myPersons:	0
Frame №	988 ----------------------
Object's on frame in myPersons:	0
Frame №	989 ----------------------
Object's on frame in myPersons:	0
Frame №	990 ----------------------
Object's on frame in myPersons:	0
Frame №	991 ----------------------
Object's on frame in myPersons:	0
Frame №	992 ----------------------
Object's on frame in myPersons:	0
Frame №	993 ----------------------
Object's on frame in myPersons:	0
Frame №	994 ----------------------
Object's on frame in myPersons:	0
Frame №	995 ----------------------
Object's on frame in myPersons:	0
Frame №	996 ----------------------
Object's on frame in myPersons:	0
Frame №	997 ----------------------
Object's on frame in myPersons:	0
Frame №	998 ----------------------
Object's on frame in myPersons:	0
Frame №	999 ----------------------
Object's on frame in myPersons:	0
Frame №	1000 ----------------------
Object's on frame in myPersons:	0
Frame №	1001 ----------------------
Object's on frame in myPersons:	0
Frame №	1002 ----------------------
Object's on frame in myPersons:	0
Frame №	1003 ----------------------
Object's on frame in myPersons:	0
Frame №	1004 ----------------------
Object's on frame in myPersons:	0
Frame №	1005 ----------------------
Object's on frame in myPersons:	0
Frame №	1006 ----------------------
Object's on frame in myPersons:	0
Frame №	1007 ----------------------
Object's on frame in myPersons:	0
Frame №	1008 ----------------------
Object's on frame in myPersons:	0
Frame №	1009 ----------------------
Object's on frame in myPersons:	0
Frame №	1010 ----------------------
Object's on frame in myPersons:	0
Frame №	1011 ----------------------
Object's on frame in myPersons:	0
Frame №	1012 ----------------------
Object's on frame in myPersons:	0
Frame №	1013 ----------------------
Object's on frame in myPersons:	0
Frame №	1014 ----------------------
Object's on frame in myPersons:	0
Frame №	1015 ----------------------
Object's on frame in myPersons:	0
Frame №	1016 ----------------------
Object's on frame in myPersons:	0
Frame №	1017 ----------------------
Object's on frame in myPersons:	0
Frame №	1018 ----------------------
Object's on frame in myPersons:	0
Frame №	1019 ----------------------
Object's on frame in myPersons:	0
Frame №	1020 ----------------------
Object's on frame in myPersons:	0
Frame №	1021 ----------------------
Object's on frame in myPersons:	0
Frame №	1022 ----------------------
Object's on frame in myPersons:	0
Frame №	1023 ----------------------
Object's on frame in myPersons:	0
Frame №	1024 ----------------------
Object's on frame in myPersons:	0
Frame №	1025 ----------------------
Object's on frame in myPersons:	0
Frame №	1026 ----------------------
Object's on frame in myPersons:	0
Frame №	1027 ----------------------
Object's on frame in myPersons:	0
Frame №	1028 ----------------------
Object's on frame in myPersons:	0
Frame №	1029 ----------------------
Object's on frame in myPersons:	0
Frame №	1030 ----------------------
Object's on frame in myPersons:	0
Frame №	1031 ----------------------
Object's on frame in myPersons:	0
Frame №	1032 ----------------------
Object's on frame in myPersons:	0
Frame №	1033 ----------------------
Object's on frame in myPersons:	0
Frame №	1034 ----------------------
Object's on frame in myPersons:	1
Frame №	1035 ----------------------
Object's on frame in myPersons:	1
Frame №	1036 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [86 x 172 from (150, -21)]
Frame №	1037 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [86 x 172 from (149, -22)]
Frame №	1038 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [86 x 172 from (148, -23)]
Frame №	1039 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [86 x 172 from (147, -24)]
Frame №	1040 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [86 x 172 from (146, -25)]
Frame №	1041 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [86 x 172 from (145, -26)]
Frame №	1042 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [86 x 172 from (144, -27)]
Frame №	1043 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [86 x 172 from (143, -28)]
Frame №	1044 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [86 x 172 from (142, -29)]
Frame №	1045 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [86 x 172 from (141, -30)]
Frame №	1046 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [86 x 172 from (140, -31)]
Frame №	1047 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [86 x 172 from (139, -32)]
Frame №	1048 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [86 x 172 from (138, -33)]
Frame №	1049 ----------------------
Object's on frame in myPersons:	0
Frame №	1050 ----------------------
Object's on frame in myPersons:	3
Frame №	1051 ----------------------
Object's on frame in myPersons:	1
Frame №	1052 ----------------------
Object's on frame in myPersons:	0
Frame №	1053 ----------------------
Object's on frame in myPersons:	0
Frame №	1054 ----------------------
Object's on frame in myPersons:	1
Frame №	1055 ----------------------
Object's on frame in myPersons:	0
Frame №	1056 ----------------------
Object's on frame in myPersons:	1
Frame №	1057 ----------------------
Object's on frame in myPersons:	1
Frame №	1058 ----------------------
Object's on frame in myPersons:	0
Frame №	1059 ----------------------
Object's on frame in myPersons:	1
Frame №	1060 ----------------------
Object's on frame in myPersons:	0
Frame №	1061 ----------------------
Object's on frame in myPersons:	1
Frame №	1062 ----------------------
Object's on frame in myPersons:	1
Frame №	1063 ----------------------
Object's on frame in myPersons:	0
Frame №	1064 ----------------------
Object's on frame in myPersons:	1
Frame №	1065 ----------------------
Object's on frame in myPersons:	2
Frame №	1066 ----------------------
Object's on frame in myPersons:	0
Frame №	1067 ----------------------
Object's on frame in myPersons:	0
Frame №	1068 ----------------------
Object's on frame in myPersons:	0
Frame №	1069 ----------------------
Object's on frame in myPersons:	0
Frame №	1070 ----------------------
Object's on frame in myPersons:	0
Frame №	1071 ----------------------
Object's on frame in myPersons:	0
Frame №	1072 ----------------------
Object's on frame in myPersons:	0
Frame №	1073 ----------------------
Object's on frame in myPersons:	0
Frame №	1074 ----------------------
Object's on frame in myPersons:	0
Frame №	1075 ----------------------
Object's on frame in myPersons:	0
Frame №	1076 ----------------------
Object's on frame in myPersons:	0
Frame №	1077 ----------------------
Object's on frame in myPersons:	0
Frame №	1078 ----------------------
Object's on frame in myPersons:	0
Frame №	1079 ----------------------
Object's on frame in myPersons:	0
Frame №	1080 ----------------------
Object's on frame in myPersons:	0
Frame №	1081 ----------------------
Object's on frame in myPersons:	1
Frame №	1082 ----------------------
Object's on frame in myPersons:	1
Frame №	1083 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [89 x 177 from (125, 59)]
Frame №	1084 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [89 x 177 from (122, 60)]
Frame №	1085 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [89 x 177 from (119, 61)]
Frame №	1086 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [93 x 187 from (120, 62)]
Frame №	1087 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [94 x 189 from (122, 64)]
Frame №	1088 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [98 x 196 from (118, 60)]
Frame №	1089 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [98 x 195 from (116, 63)]
Frame №	1090 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [98 x 196 from (118, 63)]
Frame №	1091 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [98 x 196 from (116, 65)]
Frame №	1092 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [98 x 196 from (117, 65)]
Frame №	1093 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [67 x 133 from (134, 106)]
Frame №	1094 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [68 x 136 from (134, 107)]
Frame №	1095 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [68 x 136 from (133, 104)]
+Object's №: 1
 Coordinate: [109 x 219 from (410, 136)]
Frame №	1096 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [100 x 200 from (114, 68)]
+Object's №: 1
 Coordinate: [109 x 219 from (410, 136)]
Frame №	1097 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [67 x 133 from (134, 113)]
+Object's №: 1
 Coordinate: [109 x 219 from (410, 136)]
Frame №	1098 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [67 x 133 from (133, 114)]
+Object's №: 1
 Coordinate: [109 x 219 from (410, 136)]
+Object's №: 2
 Coordinate: [97 x 194 from (281, -6)]
Frame №	1099 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [67 x 133 from (132, 115)]
+Object's №: 1
 Coordinate: [109 x 219 from (410, 136)]
+Object's №: 2
 Coordinate: [96 x 192 from (280, -4)]
Frame №	1100 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [67 x 133 from (131, 116)]
+Object's №: 1
 Coordinate: [109 x 219 from (410, 136)]
+Object's №: 2
 Coordinate: [97 x 194 from (281, -6)]
Frame №	1101 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [67 x 133 from (130, 117)]
+Object's №: 1
 Coordinate: [109 x 219 from (410, 136)]
+Object's №: 2
 Coordinate: [97 x 194 from (281, -6)]
Frame №	1102 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [108 x 217 from (108, 77)]
+Object's №: 1
 Coordinate: [109 x 219 from (410, 136)]
+Object's №: 2
 Coordinate: [98 x 196 from (281, 0)]
Frame №	1103 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [108 x 217 from (107, 78)]
+Object's №: 1
 Coordinate: [109 x 219 from (410, 136)]
+Object's №: 2
 Coordinate: [101 x 202 from (277, 0)]
Frame №	1104 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [108 x 217 from (106, 79)]
+Object's №: 1
 Coordinate: [109 x 219 from (410, 136)]
+Object's №: 2
 Coordinate: [103 x 206 from (276, 0)]
Frame №	1105 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [67 x 134 from (134, 134)]
+Object's №: 1
 Coordinate: [109 x 219 from (410, 136)]
+Object's №: 2
 Coordinate: [106 x 214 from (270, 3)]
Frame №	1106 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [108 x 216 from (111, 84)]
+Object's №: 1
 Coordinate: [109 x 219 from (410, 136)]
+Object's №: 2
 Coordinate: [107 x 215 from (273, 5)]
Frame №	1107 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [69 x 137 from (133, 137)]
+Object's №: 1
 Coordinate: [109 x 219 from (410, 136)]
+Object's №: 2
 Coordinate: [107 x 215 from (273, 7)]
Frame №	1108 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [69 x 138 from (133, 137)]
+Object's №: 1
 Coordinate: [106 x 213 from (276, 10)]
Frame №	1109 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [70 x 140 from (132, 138)]
+Object's №: 1
 Coordinate: [109 x 219 from (274, 9)]
Frame №	1110 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [69 x 138 from (133, 142)]
+Object's №: 1
 Coordinate: [104 x 209 from (273, 15)]
+Object's №: 2
 Coordinate: [83 x 166 from (0, -14)]
Frame №	1111 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [71 x 141 from (132, 139)]
+Object's №: 1
 Coordinate: [102 x 205 from (273, 18)]
+Object's №: 2
 Coordinate: [83 x 166 from (4, -13)]
Frame №	1112 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [83 x 165 from (124, 125)]
+Object's №: 1
 Coordinate: [102 x 204 from (273, 19)]
+Object's №: 2
 Coordinate: [80 x 159 from (6, -8)]
Frame №	1113 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [85 x 169 from (122, 126)]
+Object's №: 1
 Coordinate: [105 x 211 from (270, 16)]
+Object's №: 2
 Coordinate: [79 x 158 from (6, -8)]
Frame №	1114 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [95 x 189 from (116, 116)]
+Object's №: 1
 Coordinate: [102 x 206 from (277, 21)]
+Object's №: 2
 Coordinate: [80 x 160 from (6, -9)]
Frame №	1115 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [110 x 221 from (105, 102)]
+Object's №: 1
 Coordinate: [104 x 209 from (271, 22)]
+Object's №: 2
 Coordinate: [80 x 160 from (7, -9)]
Frame №	1116 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [118 x 236 from (98, 96)]
+Object's №: 1
 Coordinate: [101 x 202 from (274, 27)]
+Object's №: 2
 Coordinate: [81 x 162 from (7, -12)]
Frame №	1117 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [111 x 222 from (103, 103)]
+Object's №: 1
 Coordinate: [106 x 212 from (271, 28)]
+Object's №: 2
 Coordinate: [80 x 159 from (8, -9)]
Frame №	1118 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [114 x 228 from (102, 102)]
+Object's №: 1
 Coordinate: [109 x 218 from (271, 26)]
+Object's №: 2
 Coordinate: [80 x 160 from (10, -11)]
Frame №	1119 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [116 x 233 from (99, 107)]
+Object's №: 1
 Coordinate: [112 x 223 from (268, 27)]
+Object's №: 2
 Coordinate: [80 x 159 from (10, -10)]
Frame №	1120 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [115 x 231 from (100, 106)]
+Object's №: 1
 Coordinate: [108 x 218 from (271, 36)]
+Object's №: 2
 Coordinate: [79 x 157 from (10, -9)]
Frame №	1121 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [118 x 236 from (95, 108)]
+Object's №: 1
 Coordinate: [110 x 221 from (266, 36)]
+Object's №: 2
 Coordinate: [80 x 160 from (13, -11)]
Frame №	1122 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [113 x 226 from (99, 117)]
+Object's №: 1
 Coordinate: [110 x 219 from (270, 39)]
+Object's №: 2
 Coordinate: [77 x 153 from (19, -3)]
Frame №	1123 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [110 x 220 from (102, 116)]
+Object's №: 1
 Coordinate: [105 x 211 from (272, 43)]
+Object's №: 2
 Coordinate: [77 x 154 from (19, -5)]
Frame №	1124 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [121 x 241 from (96, 111)]
+Object's №: 1
 Coordinate: [106 x 213 from (270, 41)]
+Object's №: 2
 Coordinate: [74 x 147 from (23, 3)]
Frame №	1125 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [121 x 241 from (96, 116)]
+Object's №: 1
 Coordinate: [100 x 202 from (274, 50)]
+Object's №: 2
 Coordinate: [76 x 152 from (25, 0)]
Frame №	1126 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [68 x 137 from (125, 179)]
+Object's №: 1
 Coordinate: [100 x 201 from (272, 51)]
+Object's №: 2
 Coordinate: [74 x 147 from (32, 7)]
Frame №	1127 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [117 x 234 from (97, 121)]
+Object's №: 1
 Coordinate: [105 x 210 from (271, 48)]
+Object's №: 2
 Coordinate: [77 x 154 from (31, 3)]
Frame №	1128 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [117 x 233 from (98, 123)]
+Object's №: 1
 Coordinate: [108 x 216 from (269, 51)]
+Object's №: 2
 Coordinate: [75 x 150 from (31, 4)]
Frame №	1129 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [117 x 233 from (97, 124)]
+Object's №: 1
 Coordinate: [105 x 211 from (269, 53)]
+Object's №: 2
 Coordinate: [75 x 149 from (33, 11)]
Frame №	1130 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [121 x 241 from (96, 126)]
+Object's №: 1
 Coordinate: [103 x 206 from (273, 57)]
+Object's №: 2
 Coordinate: [82 x 164 from (25, 7)]
Frame №	1131 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [121 x 241 from (95, 127)]
+Object's №: 1
 Coordinate: [107 x 215 from (268, 56)]
+Object's №: 2
 Coordinate: [87 x 174 from (20, 6)]
Frame №	1132 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [121 x 242 from (94, 129)]
+Object's №: 1
 Coordinate: [109 x 219 from (267, 59)]
+Object's №: 2
 Coordinate: [98 x 197 from (15, -2)]
Frame №	1133 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [121 x 241 from (96, 136)]
+Object's №: 1
 Coordinate: [114 x 228 from (264, 62)]
+Object's №: 2
 Coordinate: [98 x 197 from (15, -1)]
Frame №	1134 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [121 x 241 from (95, 137)]
+Object's №: 1
 Coordinate: [111 x 223 from (266, 64)]
+Object's №: 2
 Coordinate: [90 x 179 from (29, 27)]
Frame №	1135 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [121 x 241 from (96, 141)]
+Object's №: 1
 Coordinate: [110 x 221 from (265, 68)]
+Object's №: 2
 Coordinate: [95 x 190 from (27, 19)]
Frame №	1136 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [112 x 225 from (101, 153)]
+Object's №: 1
 Coordinate: [109 x 218 from (266, 72)]
+Object's №: 2
 Coordinate: [84 x 167 from (35, 39)]
Frame №	1137 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [121 x 241 from (96, 151)]
+Object's №: 1
 Coordinate: [107 x 215 from (265, 75)]
+Object's №: 2
 Coordinate: [84 x 167 from (35, 40)]
Frame №	1138 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [121 x 241 from (96, 151)]
+Object's №: 1
 Coordinate: [108 x 216 from (264, 74)]
+Object's №: 2
 Coordinate: [84 x 167 from (35, 41)]
Frame №	1139 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [114 x 228 from (99, 162)]
+Object's №: 1
 Coordinate: [106 x 211 from (265, 78)]
+Object's №: 2
 Coordinate: [84 x 167 from (35, 42)]
Frame №	1140 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [114 x 228 from (98, 164)]
+Object's №: 1
 Coordinate: [104 x 209 from (262, 82)]
+Object's №: 2
 Coordinate: [93 x 186 from (24, 26)]
Frame №	1141 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [124 x 248 from (92, 162)]
+Object's №: 1
 Coordinate: [105 x 210 from (263, 82)]
+Object's №: 2
 Coordinate: [83 x 166 from (28, 35)]
Frame №	1142 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [124 x 248 from (92, 162)]
+Object's №: 1
 Coordinate: [106 x 212 from (262, 82)]
+Object's №: 2
 Coordinate: [92 x 183 from (22, 25)]
Frame №	1143 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [132 x 264 from (85, 149)]
+Object's №: 1
 Coordinate: [108 x 217 from (263, 84)]
+Object's №: 2
 Coordinate: [94 x 189 from (19, 27)]
Frame №	1144 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [115 x 231 from (96, 169)]
+Object's №: 1
 Coordinate: [105 x 211 from (264, 90)]
+Object's №: 2
 Coordinate: [100 x 200 from (14, 19)]
Frame №	1145 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [118 x 237 from (94, 172)]
+Object's №: 1
 Coordinate: [106 x 213 from (263, 92)]
+Object's №: 2
 Coordinate: [96 x 192 from (17, 26)]
Frame №	1146 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
