Analyzed file:	D:\пешики\00022.MTS
 Coordinate: [90 x 179 from (281, 133)]
Frame №	466 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 192 from (275, 124)]
+Object's №: 1
 Coordinate: [96 x 192 from (96, 96)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 192 from (275, 124)]
+Object's №: 1
 Coordinate: [96 x 192 from (96, 96)]
Frame №	467 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [95 x 190 from (278, 120)]
+Object's №: 1
 Coordinate: [96 x 192 from (96, 96)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [95 x 190 from (278, 120)]
+Object's №: 1
 Coordinate: [96 x 192 from (96, 96)]
Frame №	468 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [89 x 178 from (283, 122)]
+Object's №: 1
 Coordinate: [98 x 196 from (91, 91)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [89 x 178 from (283, 122)]
+Object's №: 1
 Coordinate: [98 x 196 from (91, 91)]
Frame №	469 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [94 x 188 from (280, 113)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [94 x 188 from (280, 113)]
Frame №	470 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [97 x 193 from (277, 108)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [97 x 193 from (277, 108)]
Frame №	471 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [100 x 201 from (276, 104)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [100 x 201 from (276, 104)]
Frame №	472 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [94 x 188 from (282, 107)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [94 x 188 from (282, 107)]
Frame №	473 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [103 x 205 from (277, 96)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [103 x 205 from (277, 96)]
Frame №	474 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 204 from (277, 93)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 204 from (277, 93)]
Frame №	475 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [104 x 208 from (278, 90)]
+Object's №: 1
 Coordinate: [83 x 166 from (103, 83)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [104 x 208 from (278, 90)]
+Object's №: 1
 Coordinate: [83 x 166 from (103, 83)]
Frame №	476 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [94 x 188 from (284, 92)]
+Object's №: 1
 Coordinate: [81 x 162 from (105, 86)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [94 x 188 from (284, 92)]
+Object's №: 1
 Coordinate: [81 x 162 from (105, 86)]
Frame №	477 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 199 from (284, 81)]
+Object's №: 1
 Coordinate: [77 x 153 from (108, 92)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 199 from (284, 81)]
+Object's №: 1
 Coordinate: [77 x 153 from (108, 92)]
Frame №	478 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 191 from (285, 80)]
+Object's №: 1
 Coordinate: [90 x 181 from (101, 78)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 191 from (285, 80)]
+Object's №: 1
 Coordinate: [90 x 181 from (101, 78)]
Frame №	479 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [93 x 186 from (99, 72)]
+Object's №: 1
 Coordinate: [89 x 178 from (289, 80)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [93 x 186 from (99, 72)]
+Object's №: 1
 Coordinate: [89 x 178 from (289, 80)]
Frame №	480 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [92 x 183 from (289, 75)]
+Object's №: 1
 Coordinate: [92 x 185 from (98, 71)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [92 x 183 from (289, 75)]
+Object's №: 1
 Coordinate: [92 x 185 from (98, 71)]
Frame №	481 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 191 from (97, 67)]
+Object's №: 1
 Coordinate: [90 x 180 from (289, 73)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 191 from (97, 67)]
+Object's №: 1
 Coordinate: [90 x 180 from (289, 73)]
Frame №	482 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [90 x 181 from (100, 70)]
+Object's №: 1
 Coordinate: [85 x 170 from (292, 75)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [90 x 181 from (100, 70)]
+Object's №: 1
 Coordinate: [85 x 170 from (292, 75)]
Frame №	483 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [89 x 178 from (102, 69)]
+Object's №: 1
 Coordinate: [84 x 168 from (294, 74)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [89 x 178 from (102, 69)]
+Object's №: 1
 Coordinate: [84 x 168 from (294, 74)]
Frame №	484 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 177 from (292, 70)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 177 from (292, 70)]
Frame №	485 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 218 from (282, 52)]
+Object's №: 1
 Coordinate: [85 x 169 from (106, 67)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 218 from (282, 52)]
+Object's №: 1
 Coordinate: [85 x 169 from (106, 67)]
Frame №	486 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 222 from (284, 48)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 222 from (284, 48)]
Frame №	487 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [109 x 219 from (287, 45)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [109 x 219 from (287, 45)]
Frame №	488 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [107 x 215 from (283, 45)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [107 x 215 from (283, 45)]
Frame №	489 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [96 x 192 from (292, 47)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [96 x 192 from (292, 47)]
Frame №	490 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [100 x 199 from (290, 40)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [100 x 199 from (290, 40)]
Frame №	491 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [95 x 190 from (294, 40)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [95 x 190 from (294, 40)]
Frame №	492 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [95 x 190 from (294, 38)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [95 x 190 from (294, 38)]
Frame №	493 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [95 x 190 from (294, 38)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [95 x 190 from (294, 38)]
Frame №	494 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [90 x 180 from (299, 36)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [90 x 180 from (299, 36)]
Frame №	495 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [103 x 206 from (292, 27)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [103 x 206 from (292, 27)]
Frame №	496 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 203 from (296, 23)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 203 from (296, 23)]
Frame №	497 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 207 from (296, 21)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 207 from (296, 21)]
Frame №	498 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 204 from (296, 18)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 204 from (296, 18)]
Frame №	499 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [98 x 197 from (298, 19)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [98 x 197 from (298, 19)]
Frame №	500 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 193 from (299, 15)]
+Object's №: 1
 Coordinate: [67 x 134 from (118, 45)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 193 from (299, 15)]
+Object's №: 1
 Coordinate: [67 x 134 from (118, 45)]
Frame №	501 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [93 x 186 from (303, 14)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [93 x 186 from (303, 14)]
Frame №	502 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [91 x 182 from (304, 12)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [91 x 182 from (304, 12)]
Frame №	503 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [87 x 174 from (307, 11)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [87 x 174 from (307, 11)]
Frame №	504 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [88 x 177 from (307, 7)]
+Object's №: 1
 Coordinate: [104 x 209 from (101, 20)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [88 x 177 from (307, 7)]
+Object's №: 1
 Coordinate: [104 x 209 from (101, 20)]
Frame №	505 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [87 x 174 from (307, 6)]
+Object's №: 1
 Coordinate: [102 x 205 from (102, 19)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [87 x 174 from (307, 6)]
+Object's №: 1
 Coordinate: [102 x 205 from (102, 19)]
Frame №	506 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [86 x 171 from (308, 5)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [86 x 171 from (308, 5)]
Frame №	507 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [85 x 170 from (309, 4)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [85 x 170 from (309, 4)]
Frame №	508 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [98 x 197 from (304, -5)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [98 x 197 from (304, -5)]
Frame №	509 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 199 from (303, -6)]
+Object's №: 1
 Coordinate: [86 x 170 from (107, 20)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 199 from (303, -6)]
+Object's №: 1
 Coordinate: [86 x 170 from (107, 20)]
Frame №	510 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [86 x 172 from (107, 19)]
+Object's №: 1
 Coordinate: [71 x 142 from (319, 6)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [86 x 172 from (107, 19)]
+Object's №: 1
 Coordinate: [71 x 142 from (319, 6)]
Frame №	511 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [87 x 175 from (106, 16)]
+Object's №: 1
 Coordinate: [72 x 144 from (321, 2)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [87 x 175 from (106, 16)]
+Object's №: 1
 Coordinate: [72 x 144 from (321, 2)]
Frame №	512 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [95 x 191 from (102, 6)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [95 x 191 from (102, 6)]
Frame №	513 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [82 x 164 from (316, -10)]
+Object's №: 1
 Coordinate: [93 x 186 from (103, 8)]
+Object's №: 2
 Coordinate: [65 x 130 from (20, -16)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [82 x 164 from (316, -10)]
+Object's №: 1
 Coordinate: [93 x 186 from (103, 8)]
+Object's №: 2
 Coordinate: [65 x 130 from (20, -16)]
Frame №	514 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [81 x 161 from (318, -12)]
+Object's №: 1
 Coordinate: [92 x 184 from (105, 9)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [81 x 161 from (318, -12)]
+Object's №: 1
 Coordinate: [92 x 184 from (105, 9)]
Frame №	515 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [82 x 164 from (318, -15)]
+Object's №: 1
 Coordinate: [91 x 183 from (106, 10)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [82 x 164 from (318, -15)]
+Object's №: 1
 Coordinate: [91 x 183 from (106, 10)]
Frame №	516 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [90 x 179 from (107, 10)]
+Object's №: 1
 Coordinate: [77 x 154 from (321, -14)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [90 x 179 from (107, 10)]
+Object's №: 1
 Coordinate: [77 x 154 from (321, -14)]
Frame №	517 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [91 x 182 from (108, 6)]
+Object's №: 1
 Coordinate: [79 x 157 from (320, -16)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [91 x 182 from (108, 6)]
+Object's №: 1
 Coordinate: [79 x 157 from (320, -16)]
Frame №	518 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [92 x 185 from (107, 3)]
+Object's №: 1
 Coordinate: [77 x 153 from (322, -16)]
+Object's №: 2
 Coordinate: [76 x 151 from (40, -8)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [92 x 185 from (107, 3)]
+Object's №: 1
 Coordinate: [77 x 153 from (322, -16)]
+Object's №: 2
 Coordinate: [76 x 151 from (40, -8)]
Frame №	519 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [75 x 149 from (323, -16)]
+Object's №: 1
 Coordinate: [87 x 174 from (111, 4)]
+Object's №: 2
 Coordinate: [74 x 147 from (39, -6)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [75 x 149 from (323, -16)]
+Object's №: 1
 Coordinate: [87 x 174 from (111, 4)]
+Object's №: 2
 Coordinate: [74 x 147 from (39, -6)]
Frame №	520 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [89 x 178 from (111, 0)]
+Object's №: 1
 Coordinate: [69 x 137 from (326, -15)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [89 x 178 from (111, 0)]
+Object's №: 1
 Coordinate: [69 x 137 from (326, -15)]
Frame №	521 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [66 x 133 from (328, -17)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [66 x 133 from (328, -17)]
Frame №	522 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [65 x 130 from (329, -16)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [65 x 130 from (329, -16)]
Frame №	523 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	524 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	525 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	526 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	527 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	528 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	529 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	530 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	531 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	532 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	533 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	534 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	535 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [83 x 167 from (117, -21)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [83 x 167 from (117, -21)]
Frame №	536 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	537 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	538 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	539 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	540 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	541 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	542 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	543 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	544 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [71 x 141 from (123, -15)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [71 x 141 from (123, -15)]
Frame №	545 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [70 x 139 from (124, -15)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [70 x 139 from (124, -15)]
Frame №	546 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [71 x 141 from (123, -18)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [71 x 141 from (123, -18)]
Frame №	547 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	548 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [117 x 234 from (547, 58)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [117 x 234 from (547, 58)]
Frame №	549 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	550 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	551 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [76 x 152 from (564, 142)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [76 x 152 from (564, 142)]
Frame №	552 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [82 x 164 from (561, 133)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [82 x 164 from (561, 133)]
Frame №	553 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [133 x 266 from (532, 44)]
+Object's №: 1
 Coordinate: [95 x 190 from (565, 58)]
+Object's №: 2
 Coordinate: [82 x 164 from (554, 133)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [133 x 266 from (532, 44)]
Frame №	554 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [116 x 232 from (546, 47)]
+Object's №: 1
 Coordinate: [78 x 155 from (555, 139)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [116 x 232 from (546, 47)]
+Object's №: 1
 Coordinate: [78 x 155 from (555, 139)]
Frame №	555 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [98 x 196 from (560, 53)]
+Object's №: 1
 Coordinate: [78 x 155 from (553, 132)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [98 x 196 from (560, 53)]
+Object's №: 1
 Coordinate: [78 x 155 from (553, 132)]
Frame №	556 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [110 x 221 from (550, 46)]
+Object's №: 1
 Coordinate: [74 x 147 from (553, 134)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [110 x 221 from (550, 46)]
+Object's №: 1
 Coordinate: [74 x 147 from (553, 134)]
Frame №	557 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [108 x 216 from (547, 41)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [108 x 216 from (547, 41)]
Frame №	558 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [107 x 215 from (547, 40)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [107 x 215 from (547, 40)]
Frame №	559 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [105 x 210 from (549, 40)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [105 x 210 from (549, 40)]
Frame №	560 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [106 x 213 from (549, 36)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [106 x 213 from (549, 36)]
Frame №	561 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [110 x 221 from (546, 33)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [110 x 221 from (546, 33)]
Frame №	562 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 222 from (543, 31)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 222 from (543, 31)]
Frame №	563 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 208 from (547, 33)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 208 from (547, 33)]
Frame №	564 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [110 x 220 from (542, 28)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [110 x 220 from (542, 28)]
Frame №	565 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [108 x 216 from (542, 28)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [108 x 216 from (542, 28)]
Frame №	566 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 221 from (541, 23)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 221 from (541, 23)]
Frame №	567 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [109 x 219 from (541, 24)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [109 x 219 from (541, 24)]
Frame №	568 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 221 from (541, 22)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 221 from (541, 22)]
Frame №	569 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 221 from (54
