Analyzed file:	D:\пешики\00022.MTS
Frame №	752 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [112 x 224 from (167, 190)]
+Object's №: 1
 Coordinate: [95 x 190 from (424, -1)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [112 x 224 from (167, 190)]
+Object's №: 1
 Coordinate: [95 x 190 from (424, -1)]
Frame №	753 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [118 x 236 from (132, 184)]
+Object's №: 1
 Coordinate: [121 x 241 from (176, 181)]
+Object's №: 2
 Coordinate: [98 x 197 from (425, -8)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [118 x 236 from (132, 184)]
+Object's №: 1
 Coordinate: [121 x 241 from (176, 181)]
+Object's №: 2
 Coordinate: [98 x 197 from (425, -8)]
Frame №	754 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [104 x 208 from (182, 185)]
+Object's №: 1
 Coordinate: [96 x 191 from (424, -3)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [104 x 208 from (182, 185)]
+Object's №: 1
 Coordinate: [96 x 191 from (424, -3)]
Frame №	755 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [103 x 205 from (183, 185)]
+Object's №: 1
 Coordinate: [96 x 191 from (424, -3)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [103 x 205 from (183, 185)]
+Object's №: 1
 Coordinate: [96 x 191 from (424, -3)]
Frame №	756 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [97 x 194 from (423, -6)]
+Object's №: 1
 Coordinate: [91 x 182 from (190, 181)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [97 x 194 from (423, -6)]
+Object's №: 1
 Coordinate: [91 x 182 from (190, 181)]
Frame №	757 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [101 x 201 from (185, 176)]
+Object's №: 1
 Coordinate: [94 x 187 from (426, -3)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [101 x 201 from (185, 176)]
+Object's №: 1
 Coordinate: [94 x 187 from (426, -3)]
Frame №	758 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [111 x 221 from (181, 167)]
+Object's №: 1
 Coordinate: [93 x 187 from (426, -4)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [111 x 221 from (181, 167)]
+Object's №: 1
 Coordinate: [93 x 187 from (426, -4)]
Frame №	759 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 215 from (182, 166)]
+Object's №: 1
 Coordinate: [88 x 176 from (430, -3)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 215 from (182, 166)]
+Object's №: 1
 Coordinate: [88 x 176 from (430, -3)]
Frame №	760 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 203 from (185, 163)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 203 from (185, 163)]
Frame №	761 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [106 x 212 from (183, 160)]
+Object's №: 1
 Coordinate: [92 x 185 from (426, -18)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [106 x 212 from (183, 160)]
+Object's №: 1
 Coordinate: [92 x 185 from (426, -18)]
Frame №	762 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [112 x 223 from (179, 156)]
+Object's №: 1
 Coordinate: [90 x 180 from (427, -16)]
+Object's №: 2
 Coordinate: [71 x 141 from (370, -12)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [112 x 223 from (179, 156)]
+Object's №: 1
 Coordinate: [90 x 180 from (427, -16)]
+Object's №: 2
 Coordinate: [71 x 141 from (370, -12)]
Frame №	763 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [103 x 205 from (186, 153)]
+Object's №: 1
 Coordinate: [90 x 180 from (425, -18)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [103 x 205 from (186, 153)]
+Object's №: 1
 Coordinate: [90 x 180 from (425, -18)]
Frame №	764 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [104 x 208 from (184, 150)]
+Object's №: 1
 Coordinate: [85 x 170 from (428, -11)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [104 x 208 from (184, 150)]
+Object's №: 1
 Coordinate: [85 x 170 from (428, -11)]
Frame №	765 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 198 from (187, 148)]
+Object's №: 1
 Coordinate: [84 x 167 from (430, -10)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 198 from (187, 148)]
+Object's №: 1
 Coordinate: [84 x 167 from (430, -10)]
Frame №	766 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 198 from (186, 147)]
+Object's №: 1
 Coordinate: [84 x 168 from (429, -11)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 198 from (186, 147)]
+Object's №: 1
 Coordinate: [84 x 168 from (429, -11)]
Frame №	767 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [109 x 219 from (136, 136)]
+Object's №: 1
 Coordinate: [97 x 193 from (187, 139)]
+Object's №: 2
 Coordinate: [84 x 168 from (429, -11)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [109 x 219 from (136, 136)]
+Object's №: 1
 Coordinate: [97 x 193 from (187, 139)]
+Object's №: 2
 Coordinate: [84 x 168 from (429, -11)]
Frame №	768 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [95 x 190 from (187, 138)]
+Object's №: 1
 Coordinate: [83 x 165 from (428, -11)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [95 x 190 from (187, 138)]
+Object's №: 1
 Coordinate: [83 x 165 from (428, -11)]
Frame №	769 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [97 x 194 from (187, 133)]
+Object's №: 1
 Coordinate: [82 x 164 from (429, -10)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [97 x 194 from (187, 133)]
+Object's №: 1
 Coordinate: [82 x 164 from (429, -10)]
Frame №	770 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 204 from (185, 126)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 204 from (185, 126)]
Frame №	771 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [103 x 207 from (184, 122)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [103 x 207 from (184, 122)]
Frame №	772 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [110 x 220 from (180, 116)]
+Object's №: 1
 Coordinate: [82 x 164 from (429, -14)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [110 x 220 from (180, 116)]
+Object's №: 1
 Coordinate: [82 x 164 from (429, -14)]
Frame №	773 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [111 x 222 from (134, 110)]
+Object's №: 1
 Coordinate: [112 x 224 from (178, 112)]
+Object's №: 2
 Coordinate: [82 x 164 from (429, -20)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [111 x 222 from (134, 110)]
+Object's №: 1
 Coordinate: [112 x 224 from (178, 112)]
+Object's №: 2
 Coordinate: [82 x 164 from (429, -20)]
Frame №	774 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [114 x 228 from (178, 107)]
+Object's №: 1
 Coordinate: [107 x 214 from (140, 113)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [114 x 228 from (178, 107)]
+Object's №: 1
 Coordinate: [107 x 214 from (140, 113)]
Frame №	775 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [106 x 212 from (138, 114)]
+Object's №: 1
 Coordinate: [113 x 226 from (179, 104)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [106 x 212 from (138, 114)]
+Object's №: 1
 Coordinate: [113 x 226 from (179, 104)]
Frame №	776 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [90 x 181 from (185, 112)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [90 x 181 from (185, 112)]
Frame №	777 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [100 x 201 from (170, 106)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [100 x 201 from (170, 106)]
Frame №	778 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [96 x 192 from (169, 105)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [96 x 192 from (169, 105)]
Frame №	779 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [94 x 188 from (183, 103)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [94 x 188 from (183, 103)]
Frame №	780 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [106 x 212 from (132, 92)]
+Object's №: 1
 Coordinate: [94 x 187 from (182, 98)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [106 x 212 from (132, 92)]
+Object's №: 1
 Coordinate: [94 x 187 from (182, 98)]
Frame №	781 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 205 from (177, 86)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 205 from (177, 86)]
Frame №	782 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [101 x 201 from (176, 84)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [101 x 201 from (176, 84)]
Frame №	783 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 199 from (176, 83)]
+Object's №: 1
 Coordinate: [80 x 160 from (154, 104)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 199 from (176, 83)]
+Object's №: 1
 Coordinate: [80 x 160 from (154, 104)]
Frame №	784 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [102 x 203 from (176, 80)]
+Object's №: 1
 Coordinate: [91 x 181 from (144, 92)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [102 x 203 from (176, 80)]
+Object's №: 1
 Coordinate: [91 x 181 from (144, 92)]
Frame №	785 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [101 x 203 from (176, 78)]
+Object's №: 1
 Coordinate: [96 x 192 from (139, 84)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [101 x 203 from (176, 78)]
+Object's №: 1
 Coordinate: [96 x 192 from (139, 84)]
Frame №	786 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 204 from (176, 75)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 204 from (176, 75)]
Frame №	787 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 205 from (175, 72)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 205 from (175, 72)]
Frame №	788 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [99 x 199 from (176, 70)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [99 x 199 from (176, 70)]
Frame №	789 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 192 from (178, 70)]
+Object's №: 1
 Coordinate: [104 x 209 from (130, 73)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 192 from (178, 70)]
+Object's №: 1
 Coordinate: [104 x 209 from (130, 73)]
Frame №	790 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [109 x 219 from (123, 63)]
+Object's №: 1
 Coordinate: [94 x 187 from (179, 70)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [109 x 219 from (123, 63)]
+Object's №: 1
 Coordinate: [94 x 187 from (179, 70)]
Frame №	791 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 176 from (180, 69)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 176 from (180, 69)]
Frame №	792 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [89 x 178 from (179, 65)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [89 x 178 from (179, 65)]
Frame №	793 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [81 x 163 from (182, 67)]
+Object's №: 1
 Coordinate: [76 x 152 from (147, 80)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [81 x 163 from (182, 67)]
+Object's №: 1
 Coordinate: [76 x 152 from (147, 80)]
Frame №	794 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [87 x 174 from (181, 59)]
+Object's №: 1
 Coordinate: [72 x 145 from (149, 85)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [87 x 174 from (181, 59)]
+Object's №: 1
 Coordinate: [72 x 145 from (149, 85)]
Frame №	795 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [86 x 171 from (181, 57)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [86 x 171 from (181, 57)]
Frame №	796 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [91 x 181 from (133, 62)]
+Object's №: 1
 Coordinate: [83 x 167 from (180, 57)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [91 x 181 from (133, 62)]
+Object's №: 1
 Coordinate: [83 x 167 from (180, 57)]
Frame №	797 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [92 x 185 from (132, 57)]
+Object's №: 1
 Coordinate: [105 x 211 from (171, 39)]
+Object's №: 2
 Coordinate: [72 x 142 from (183, 62)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [92 x 185 from (132, 57)]
+Object's №: 1
 Coordinate: [105 x 211 from (171, 39)]
Frame №	798 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 199 from (127, 49)]
+Object's №: 1
 Coordinate: [77 x 154 from (177, 52)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 199 from (127, 49)]
+Object's №: 1
 Coordinate: [77 x 154 from (177, 52)]
Frame №	799 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [98 x 196 from (125, 48)]
+Object's №: 1
 Coordinate: [74 x 148 from (178, 55)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [98 x 196 from (125, 48)]
+Object's №: 1
 Coordinate: [74 x 148 from (178, 55)]
Frame №	800 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [80 x 159 from (175, 50)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [80 x 159 from (175, 50)]
Frame №	801 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [78 x 156 from (174, 47)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [78 x 156 from (174, 47)]
Frame №	802 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [76 x 151 from (175, 49)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [76 x 151 from (175, 49)]
Frame №	803 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [98 x 196 from (125, 36)]
+Object's №: 1
 Coordinate: [77 x 153 from (175, 46)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [98 x 196 from (125, 36)]
+Object's №: 1
 Coordinate: [77 x 153 from (175, 46)]
Frame №	804 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 199 from (124, 29)]
+Object's №: 1
 Coordinate: [79 x 159 from (172, 39)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 199 from (124, 29)]
+Object's №: 1
 Coordinate: [79 x 159 from (172, 39)]
Frame №	805 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [79 x 158 from (170, 41)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [79 x 158 from (170, 41)]
Frame №	806 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [83 x 166 from (155, 34)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [83 x 166 from (155, 34)]
Frame №	807 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [83 x 165 from (148, 33)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [83 x 165 from (148, 33)]
Frame №	808 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [83 x 167 from (162, 24)]
+Object's №: 1
 Coordinate: [82 x 164 from (134, 37)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [83 x 167 from (162, 24)]
+Object's №: 1
 Coordinate: [82 x 164 from (134, 37)]
Frame №	809 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [86 x 172 from (147, 27)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [86 x 172 from (147, 27)]
Frame №	810 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [93 x 187 from (155, 15)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [93 x 187 from (155, 15)]
Frame №	811 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 176 from (152, 21)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 176 from (152, 21)]
Frame №	812 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [99 x 199 from (136, 15)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [99 x 199 from (136, 15)]
Frame №	813 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [89 x 178 from (157, 15)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [89 x 178 from (157, 15)]
Frame №	814 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [96 x 192 from (152, 13)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [96 x 192 from (152, 13)]
Frame №	815 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [83 x 166 from (158, 17)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [83 x 166 from (158, 17)]
Frame №	816 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [82 x 165 from (159, 14)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [82 x 165 from (159, 14)]
Frame №	817 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [77 x 154 from (162, 12)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [77 x 154 from (162, 12)]
Frame №	818 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [81 x 163 from (157, 8)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [81 x 163 from (157, 8)]
Frame №	819 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [80 x 160 from (156, 6)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [80 x 160 from (156, 6)]
Frame №	820 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [90 x 181 from (120, 2)]
+Object's №: 1
 Coordinate: [78 x 156 from (262, 12)]
+Object's №: 2
 Coordinate: [76 x 152 from (156, 6)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [90 x 181 from (120, 2)]
+Object's №: 1
 Coordinate: [78 x 156 from (262, 12)]
+Object's №: 2
 Coordinate: [76 x 152 from (156, 6)]
Frame №	821 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [95 x 189 from (118, -4)]
+Object's №: 1
 Coordinate: [81 x 163 from (155, 1)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [95 x 189 from (118, -4)]
+Object's №: 1
 Coordinate: [81 x 163 from (155, 1)]
Frame №	822 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [82 x 163 from (155, -4)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [82 x 163 from (155, -4)]
Frame №	823 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [86 x 171 from (146, -7)]
+Object's №: 1
 Coordinate: [84 x 168 from (258, 2)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [86 x 171 from (146, -7)]
+Object's №: 1
 Coordinate: [84 x 168 from (258, 2)]
Frame №	824 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [80 x 159 from (155, -7)]
+Object's №: 1
 Coordinate: [85 x 169 from (260, 3)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [80 x 159 from (155, -7)]
+Object's №: 1
 Coordinate: [85 x 169 from (260, 3)]
Frame №	825 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [72 x 144 from (158, -3)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [72 x 144 from (158, -3)]
Frame №	826 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [71 x 141 from (158, -3)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [71 x 141 from (158, -3)]
Frame №	827 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [70 x 139 from (159, -3)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [70 x 139 from (159, -3)]
Frame №	828 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [71 x 142 from (158, -7)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [71 x 142 from (158, -7)]
Frame №	829 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [72 x 143 from (158, -7)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [72 x 143 from (158, -7)]
Frame №	830 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [92 x 184 from (184, -11)]
+Object's №: 1
 Coordinate: [70 x 139 from (159, -6)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [92 x 184 from (184, -11)]
+Object's №: 1
 Coordinate: [70 x 139 from (159, -6)]
Frame №	831 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [93 x 185 from (191, -10)]
+Object's №: 1
 Coordinate: [76 x 152 from (128, -10)]
+Object's №: 2
 Coordinate: [71 x 141 from (158, -11)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [93 x 185 from (191, -10)]
+Object's №: 1
 Coordinate: [76 x 152 from (128, -10)]
+Object's №: 2
 Coordinate: [71 x 141 from (158, -11)]
Frame №	832 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [92 x 184 from (197, -9)]
+Object's №: 1
 Coordinate: [72 x 145 from (158, -14)]
+Object's №: 2
 Coordinate: [72 x 145 from (130, -9)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [92 x 184 from (197, -9)]
+Object's №: 1
 Coordinate: [72 x 145 from (158, -14)]
+Object's №: 2
 Coordinate: [72 x 145 from (130, -9)]
Frame №	833 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [90 x 181 from (198, -8)]
+Object's №: 1
 Coordinate: [74 x 148 from (129, -9)]
+Object's №: 2
 Coordinate: [72 x 144 from (158, -12)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [90 x 181 from (198, -8)]
+Object's №: 1
 Coordinate: [74 x 148 from (129, -9)]
+Object's №: 2
 Coordinate: [72 x 144 from (158, -12)]
Frame №	834 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	835 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 192 from (196, -12)]
+Object's №: 1
 Coordinate: [78 x 156 from (126, -13)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 192 from (196, -12)]
+Object's №: 1
 Coordinate: [78 x 156 from (126, -13)]
Frame №	836 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [80 x 160 from (124, -17)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [80 x 160 from (124, -17)]
Frame №	837 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	838 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [106 x 212 from (198, -7)]
+Object's №: 1
 Coordinate: [104 x 209 from (152, -9)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [106 x 212 from (198, -7)]
+Object's №: 1
 Coordinate: [104 x 209 from (152, -9)]
Frame №	839 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [106 x 212 from (207, -5)]
+Object's №: 1
 Coordinate: [105 x 210 from (150, -2)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [106 x 212 from (207, -5)]
+Object's №: 1
 Coordinate: [105 x 210 from (150, -2)]
Frame №	840 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 217 from (200, -3)]
+Object's №: 1
 Coordinate: [110 x 219 from (145, -10)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 217 from (200, -3)]
+Object's №: 1
 Coordinate: [110 x 219 from (145, -10)]
Frame №	841 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [107 x 215 from (202, 0)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [107 x 215 from (202, 0)]
Frame №	842 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 216 from (148, -4)]
+Object's №: 1
 Coordinate: [107 x 215 from (202, 0)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 216 from (148, -4)]
+Object's №: 1
 Coordinate: [107 x 215 from (202, 0)]
Frame №	843 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 208 from (150, 1)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 208 from (150, 1)]
Frame №	844 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [104 x 208 from (148, 3)]
+Object's №: 1
 Coordinate: [103 x 206 from (202, 9)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [104 x 208 from (148, 3)]
+Object's №: 1
 Coordinate: [103 x 206 from (202, 9)]
Frame №	845 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 191 from (154, 15)]
+Object's №: 1
 Coordinate: [104 x 209 from (200, 8)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 191 from (154, 15)]
+Object's №: 1
 Coordinate: [104 x 209 from (200, 8)]
Frame №	846 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 203 from (148, 7)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 203 from (148, 7)]
Frame №	847 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [92 x 183 from (156, 19)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [92 x 183 from (156, 19)]
Frame №	848 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [92 x 185 from (156, 18)]
+Object's №: 1
 Coordinate: [88 x 176 from (203, 22)]
Object's on frame in detect_filter:	2
