Analyzed file:	D:\пешики\00022.MTS
 Coordinate: [121 x 241 from (60, 226)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [121 x 241 from (60, 226)]
Frame №	407 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	408 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [114 x 228 from (60, 226)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [114 x 228 from (60, 226)]
Frame №	409 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [71 x 142 from (158, 116)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [71 x 142 from (158, 116)]
Frame №	410 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	411 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	412 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [100 x 200 from (69, 223)]
+Object's №: 1
 Coordinate: [67 x 134 from (160, 109)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [100 x 200 from (69, 223)]
+Object's №: 1
 Coordinate: [67 x 134 from (160, 109)]
Frame №	413 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 216 from (67, 213)]
+Object's №: 1
 Coordinate: [67 x 134 from (160, 109)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 216 from (67, 213)]
+Object's №: 1
 Coordinate: [67 x 134 from (160, 109)]
Frame №	414 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [106 x 213 from (66, 212)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [106 x 213 from (66, 212)]
Frame №	415 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 222 from (64, 206)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 222 from (64, 206)]
Frame №	416 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [112 x 225 from (63, 202)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [112 x 225 from (63, 202)]
Frame №	417 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [117 x 234 from (63, 194)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [117 x 234 from (63, 194)]
Frame №	418 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [124 x 247 from (61, 186)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [124 x 247 from (61, 186)]
Frame №	419 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [126 x 251 from (58, 180)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [126 x 251 from (58, 180)]
Frame №	420 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [126 x 252 from (61, 175)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [126 x 252 from (61, 175)]
Frame №	421 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [123 x 245 from (64, 175)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [123 x 245 from (64, 175)]
Frame №	422 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [126 x 253 from (62, 168)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [126 x 253 from (62, 168)]
Frame №	423 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [134 x 267 from (59, 159)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [134 x 267 from (59, 159)]
Frame №	424 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [126 x 252 from (62, 160)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [126 x 252 from (62, 160)]
Frame №	425 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [130 x 259 from (60, 153)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [130 x 259 from (60, 153)]
Frame №	426 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [126 x 252 from (62, 157)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [126 x 252 from (62, 157)]
Frame №	427 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [113 x 226 from (71, 166)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [113 x 226 from (71, 166)]
Frame №	428 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [111 x 222 from (72, 170)]
+Object's №: 1
 Coordinate: [67 x 134 from (185, 53)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [111 x 222 from (72, 170)]
+Object's №: 1
 Coordinate: [67 x 134 from (185, 53)]
Frame №	429 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [123 x 246 from (67, 162)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [123 x 246 from (67, 162)]
Frame №	430 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [118 x 236 from (65, 157)]
+Object's №: 1
 Coordinate: [104 x 209 from (221, 280)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [118 x 236 from (65, 157)]
+Object's №: 1
 Coordinate: [104 x 209 from (221, 280)]
Frame №	431 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [121 x 242 from (65, 147)]
+Object's №: 1
 Coordinate: [111 x 222 from (218, 268)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [121 x 242 from (65, 147)]
+Object's №: 1
 Coordinate: [111 x 222 from (218, 268)]
Frame №	432 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [128 x 257 from (63, 138)]
+Object's №: 1
 Coordinate: [108 x 216 from (221, 264)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [128 x 257 from (63, 138)]
+Object's №: 1
 Coordinate: [108 x 216 from (221, 264)]
Frame №	433 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [127 x 253 from (64, 142)]
+Object's №: 1
 Coordinate: [113 x 226 from (220, 252)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [127 x 253 from (64, 142)]
+Object's №: 1
 Coordinate: [113 x 226 from (220, 252)]
Frame №	434 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [126 x 251 from (64, 143)]
+Object's №: 1
 Coordinate: [112 x 225 from (216, 251)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [126 x 251 from (64, 143)]
+Object's №: 1
 Coordinate: [112 x 225 from (216, 251)]
Frame №	435 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [123 x 245 from (65, 141)]
+Object's №: 1
 Coordinate: [119 x 238 from (219, 242)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [123 x 245 from (65, 141)]
+Object's №: 1
 Coordinate: [119 x 238 from (219, 242)]
Frame №	436 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [124 x 248 from (64, 135)]
+Object's №: 1
 Coordinate: [118 x 236 from (221, 242)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [124 x 248 from (64, 135)]
+Object's №: 1
 Coordinate: [118 x 236 from (221, 242)]
Frame №	437 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [119 x 237 from (69, 143)]
+Object's №: 1
 Coordinate: [114 x 228 from (226, 239)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [119 x 237 from (69, 143)]
+Object's №: 1
 Coordinate: [114 x 228 from (226, 239)]
Frame №	438 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [121 x 242 from (67, 134)]
+Object's №: 1
 Coordinate: [127 x 254 from (221, 221)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [121 x 242 from (67, 134)]
+Object's №: 1
 Coordinate: [127 x 254 from (221, 221)]
Frame №	439 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [121 x 242 from (67, 131)]
+Object's №: 1
 Coordinate: [108 x 217 from (232, 232)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [121 x 242 from (67, 131)]
+Object's №: 1
 Coordinate: [108 x 217 from (232, 232)]
Frame №	440 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [123 x 246 from (65, 129)]
+Object's №: 1
 Coordinate: [118 x 236 from (228, 228)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [123 x 246 from (65, 129)]
+Object's №: 1
 Coordinate: [118 x 236 from (228, 228)]
Frame №	441 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [119 x 237 from (67, 130)]
+Object's №: 1
 Coordinate: [107 x 215 from (234, 221)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [119 x 237 from (67, 130)]
+Object's №: 1
 Coordinate: [107 x 215 from (234, 221)]
Frame №	442 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [123 x 246 from (63, 122)]
+Object's №: 1
 Coordinate: [102 x 203 from (240, 220)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [123 x 246 from (63, 122)]
+Object's №: 1
 Coordinate: [102 x 203 from (240, 220)]
Frame №	443 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [117 x 234 from (68, 126)]
+Object's №: 1
 Coordinate: [100 x 200 from (245, 216)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [117 x 234 from (68, 126)]
+Object's №: 1
 Coordinate: [100 x 200 from (245, 216)]
Frame №	444 ----------------------
Object's on frame in detect:	4
+Object's №: 0
 Coordinate: [117 x 234 from (68, 126)]
+Object's №: 1
 Coordinate: [98 x 196 from (247, 214)]
+Object's №: 2
 Coordinate: [78 x 156 from (68, 190)]
+Object's №: 3
 Coordinate: [83 x 166 from (93, 152)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [117 x 234 from (68, 126)]
+Object's №: 1
 Coordinate: [98 x 196 from (247, 214)]
Frame №	445 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [111 x 221 from (73, 127)]
+Object's №: 1
 Coordinate: [107 x 213 from (244, 204)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [111 x 221 from (73, 127)]
+Object's №: 1
 Coordinate: [107 x 213 from (244, 204)]
Frame №	446 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [108 x 217 from (245, 196)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [108 x 217 from (245, 196)]
Frame №	447 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [112 x 224 from (244, 192)]
+Object's №: 1
 Coordinate: [111 x 223 from (78, 125)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [112 x 224 from (244, 192)]
+Object's №: 1
 Coordinate: [111 x 223 from (78, 125)]
Frame №	448 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [110 x 220 from (247, 189)]
+Object's №: 1
 Coordinate: [106 x 212 from (81, 127)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [110 x 220 from (247, 189)]
+Object's №: 1
 Coordinate: [106 x 212 from (81, 127)]
Frame №	449 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [118 x 237 from (244, 182)]
+Object's №: 1
 Coordinate: [101 x 202 from (84, 127)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [118 x 237 from (244, 182)]
+Object's №: 1
 Coordinate: [101 x 202 from (84, 127)]
Frame №	450 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [117 x 234 from (247, 178)]
+Object's №: 1
 Coordinate: [99 x 198 from (86, 130)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [117 x 234 from (247, 178)]
+Object's №: 1
 Coordinate: [99 x 198 from (86, 130)]
Frame №	451 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [112 x 225 from (250, 176)]
+Object's №: 1
 Coordinate: [104 x 208 from (83, 125)]
+Object's №: 2
 Coordinate: [66 x 132 from (146, 36)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [112 x 225 from (250, 176)]
+Object's №: 1
 Coordinate: [104 x 208 from (83, 125)]
+Object's №: 2
 Coordinate: [66 x 132 from (146, 36)]
Frame №	452 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [112 x 223 from (78, 110)]
+Object's №: 1
 Coordinate: [121 x 242 from (248, 165)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [112 x 223 from (78, 110)]
+Object's №: 1
 Coordinate: [121 x 242 from (248, 165)]
Frame №	453 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [110 x 220 from (80, 112)]
+Object's №: 1
 Coordinate: [103 x 206 from (256, 174)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [110 x 220 from (80, 112)]
+Object's №: 1
 Coordinate: [103 x 206 from (256, 174)]
Frame №	454 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 217 from (81, 110)]
+Object's №: 1
 Coordinate: [95 x 190 from (261, 172)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 217 from (81, 110)]
+Object's №: 1
 Coordinate: [95 x 190 from (261, 172)]
Frame №	455 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 192 from (263, 167)]
+Object's №: 1
 Coordinate: [97 x 194 from (88, 117)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 192 from (263, 167)]
+Object's №: 1
 Coordinate: [97 x 194 from (88, 117)]
Frame №	456 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [95 x 191 from (90, 115)]
+Object's №: 1
 Coordinate: [100 x 199 from (260, 158)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [95 x 191 from (90, 115)]
+Object's №: 1
 Coordinate: [100 x 199 from (260, 158)]
Frame №	457 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [97 x 195 from (90, 112)]
+Object's №: 1
 Coordinate: [104 x 209 from (258, 151)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [97 x 195 from (90, 112)]
+Object's №: 1
 Coordinate: [104 x 209 from (258, 151)]
Frame №	458 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [106 x 213 from (258, 148)]
+Object's №: 1
 Coordinate: [94 x 188 from (91, 109)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [106 x 213 from (258, 148)]
+Object's №: 1
 Coordinate: [94 x 188 from (91, 109)]
Frame №	459 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [114 x 227 from (255, 140)]
+Object's №: 1
 Coordinate: [93 x 185 from (91, 108)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [114 x 227 from (255, 140)]
+Object's №: 1
 Coordinate: [93 x 185 from (91, 108)]
Frame №	460 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [116 x 232 from (256, 136)]
+Object's №: 1
 Coordinate: [91 x 181 from (93, 108)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [116 x 232 from (256, 136)]
+Object's №: 1
 Coordinate: [91 x 181 from (93, 108)]
Frame №	461 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [118 x 236 from (257, 132)]
+Object's №: 1
 Coordinate: [92 x 184 from (93, 106)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [118 x 236 from (257, 132)]
+Object's №: 1
 Coordinate: [92 x 184 from (93, 106)]
Frame №	462 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [114 x 227 from (262, 131)]
+Object's №: 1
 Coordinate: [95 x 190 from (92, 104)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [114 x 227 from (262, 131)]
+Object's №: 1
 Coordinate: [95 x 190 from (92, 104)]
Frame №	463 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [98 x 197 from (92, 100)]
+Object's №: 1
 Coordinate: [117 x 234 from (263, 126)]
+Object's №: 2
 Coordinate: [77 x 154 from (282, 148)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [98 x 197 from (92, 100)]
+Object's №: 1
 Coordinate: [117 x 234 from (263, 126)]
Frame №	464 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [117 x 235 from (257, 120)]
+Object's №: 1
 Coordinate: [94 x 187 from (94, 101)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [117 x 235 from (257, 120)]
+Object's №: 1
 Coordinate: [94 x 187 from (94, 101)]
Frame №	465 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [101 x 202 from (272, 124)]
+Object's №: 1
 Coordinate: [93 x 187 from (95, 101)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [101 x 202 from (272, 124)]
+Object's №: 1
 Coordinate: [93 x 187 from (95, 101)]
Frame №	466 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [106 x 213 from (270, 116)]
+Object's №: 1
 Coordinate: [94 x 187 from (96, 101)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [106 x 213 from (270, 116)]
+Object's №: 1
 Coordinate: [94 x 187 from (96, 101)]
Frame №	467 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [94 x 188 from (277, 120)]
+Object's №: 1
 Coordinate: [94 x 187 from (96, 98)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [94 x 188 from (277, 120)]
+Object's №: 1
 Coordinate: [94 x 187 from (96, 98)]
Frame №	468 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [92 x 184 from (280, 119)]
+Object's №: 1
 Coordinate: [96 x 192 from (92, 92)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [92 x 184 from (280, 119)]
+Object's №: 1
 Coordinate: [96 x 192 from (92, 92)]
Frame №	469 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [95 x 190 from (279, 112)]
+Object's №: 1
 Coordinate: [96 x 192 from (95, 92)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [95 x 190 from (279, 112)]
+Object's №: 1
 Coordinate: [96 x 192 from (95, 92)]
Frame №	470 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [90 x 181 from (283, 113)]
+Object's №: 1
 Coordinate: [98 x 197 from (91, 88)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [90 x 181 from (283, 113)]
+Object's №: 1
 Coordinate: [98 x 197 from (91, 88)]
Frame №	471 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [98 x 197 from (279, 105)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [98 x 197 from (279, 105)]
Frame №	472 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [94 x 188 from (282, 107)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [94 x 188 from (282, 107)]
Frame №	473 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [103 x 205 from (277, 96)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [103 x 205 from (277, 96)]
Frame №	474 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 204 from (277, 93)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 204 from (277, 93)]
Frame №	475 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [104 x 208 from (278, 90)]
+Object's №: 1
 Coordinate: [83 x 166 from (103, 83)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [104 x 208 from (278, 90)]
+Object's №: 1
 Coordinate: [83 x 166 from (103, 83)]
Frame №	476 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [94 x 188 from (284, 92)]
+Object's №: 1
 Coordinate: [81 x 162 from (105, 86)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [94 x 188 from (284, 92)]
+Object's №: 1
 Coordinate: [81 x 162 from (105, 86)]
Frame №	477 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 199 from (284, 81)]
+Object's №: 1
 Coordinate: [77 x 153 from (108, 92)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 199 from (284, 81)]
+Object's №: 1
 Coordinate: [77 x 153 from (108, 92)]
Frame №	478 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 191 from (285, 80)]
+Object's №: 1
 Coordinate: [90 x 181 from (101, 78)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 191 from (285, 80)]
+Object's №: 1
 Coordinate: [90 x 181 from (101, 78)]
Frame №	479 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [93 x 186 from (99, 72)]
+Object's №: 1
 Coordinate: [89 x 178 from (289, 80)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [93 x 186 from (99, 72)]
+Object's №: 1
 Coordinate: [89 x 178 from (289, 80)]
Frame №	480 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [92 x 183 from (289, 75)]
+Object's №: 1
 Coordinate: [92 x 185 from (98, 71)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [92 x 183 from (289, 75)]
+Object's №: 1
 Coordinate: [92 x 185 from (98, 71)]
Frame №	481 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 191 from (97, 67)]
+Object's №: 1
 Coordinate: [90 x 180 from (289, 73)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 191 from (97, 67)]
+Object's №: 1
 Coordinate: [90 x 180 from (289, 73)]
Frame №	482 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [90 x 181 from (100, 70)]
+Object's №: 1
 Coordinate: [85 x 170 from (292, 75)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [90 x 181 from (100, 70)]
+Object's №: 1
 Coordinate: [85 x 170 from (292, 75)]
Frame №	483 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [89 x 178 from (102, 69)]
+Object's №: 1
 Coordinate: [84 x 168 from (294, 74)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [89 x 178 from (102, 69)]
+Object's №: 1
 Coordinate: [84 x 168 from (294, 74)]
Frame №	484 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 177 from (292, 70)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 177 from (292, 70)]
Frame №	485 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 218 from (282, 52)]
+Object's №: 1
 Coordinate: [85 x 169 from (106, 67)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 218 from (282, 52)]
+Object's №: 1
 Coordinate: [85 x 169 from (106, 67)]
Frame №	486 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 222 from (284, 48)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 222 from (284, 48)]
Frame №	487 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [109 x 219 from (287, 45)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [109 x 219 from (287, 45)]
Frame №	488 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [107 x 215 from (283, 45)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [107 x 215 from (283, 45)]
Frame №	489 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [97 x 194 from (291, 47)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [97 x 194 from (291, 47)]
Frame №	490 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [89 x 179 from (299, 46)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [89 x 179 from (299, 46)]
Frame №	491 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [88 x 176 from (299, 44)]
+Object's №: 1
 Coordinate: [77 x 154 from (111, 57)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [88 x 176 from (299, 44)]
+Object's №: 1
 Coordinate: [77 x 154 from (111, 57)]
Frame №	492 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [86 x 173 from (302, 42)]
+Object's №: 1
 Coordinate: [76 x 152 from (114, 57)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [86 x 173 from (302, 42)]
+Object's №: 1
 Coordinate: [76 x 152 from (114, 57)]
Frame №	493 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [92 x 183 from (299, 37)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [92 x 183 from (299, 37)]
Frame №	494 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [90 x 179 from (301, 35)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [90 x 179 from (301, 35)]
Frame №	495 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [95 x 191 from (298, 31)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [95 x 191 from (298, 31)]
Frame №	496 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [99 x 197 from (297, 26)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [99 x 197 from (297, 26)]
Frame №	497 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 207 from (296, 21)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 207 from (296, 21)]
Frame №	498 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 204 from (296, 18)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 204 from (296, 18)]
Frame №	499 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [98 x 197 from (298, 19)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [98 x 197 from (298, 19)]
Frame №	500 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 193 from (299, 15)]
+Object's №: 1
 Coordinate: [67 x 134 from (118, 45)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 193 from (299, 15)]
+Object's №: 1
 Coordinate: [67 x 134 from (118, 45)]
Frame №	501 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [93 x 186 from (303, 14)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [93 x 186 from (303, 14)]
Frame №	502 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [91 x 182 from (304, 12)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [91 x 182 from (304, 12)]
Frame №	503 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [83 x 166 from (309, 14)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [83 x 166 from (309, 14)]
Frame №	504 ----------------------
Object's on frame in detect:	1
+Object's №: 0
